theta1,theta2,omega1,omega2,t
0.185729,-1.787033,3.529535,-6.548823,6.450000
0.207432,-1.827426,3.416789,-6.378687,6.456250
0.228457,-1.866787,3.312535,-6.218394,6.462500
0.248854,-1.905174,3.215864,-6.066875,6.468750
0.268669,-1.942640,3.125950,-5.923261,6.475000
0.287941,-1.979230,3.042033,-5.786861,6.481250
0.306705,-2.014989,2.963393,-5.657142,6.487500
0.324993,-2.049958,2.889343,-5.533717,6.493750
0.342830,-2.084173,2.819214,-5.416334,6.500000
0.360240,-2.117674,2.752343,-5.304865,6.506250
0.377240,-2.150496,2.688073,-5.199294,6.512500
0.393845,-2.182678,2.625748,-5.099707,6.518750
0.410065,-2.214256,2.564715,-5.006271,6.525000
0.425905,-2.245269,2.504330,-4.919226,6.531250
0.441369,-2.275760,2.443964,-4.838854,6.537500
0.456453,-2.305770,2.383018,-4.765463,6.543750
0.471154,-2.335343,2.320934,-4.699359,6.550000
0.485462,-2.364527,2.257214,-4.640819,6.556250
0.499365,-2.393370,2.191428,-4.590070,6.562500
0.512850,-2.421920,2.123237,-4.547258,6.568750
0.525900,-2.450227,2.052396,-4.512438,6.575000
0.538499,-2.478342,1.978766,-4.485557,6.581250
0.550628,-2.506313,1.902313,-4.466452,6.587500
0.562272,-2.534188,1.823108,-4.454849,6.593750
0.573412,-2.562013,1.741317,-4.450373,6.600000
0.584033,-2.589832,1.657188,-4.452567,6.606250
0.594123,-2.617683,1.571039,-4.460906,6.612500
0.603668,-2.645605,1.483236,-4.474827,6.618750
0.612660,-2.673629,1.394181,-4.493743,6.625000
0.621093,-2.701786,1.304291,-4.517071,6.631250
0.628963,-2.730100,1.213986,-4.544249,6.637500
0.636268,-2.758596,1.123676,-4.574751,6.643750
0.643010,-2.787291,1.033749,-4.608099,6.650000
0.649192,-2.816202,0.944568,-4.643872,6.656250
0.654819,-2.845343,0.856466,-4.681705,6.662500
0.659900,-2.874727,0.769743,-4.721297,6.668750
0.664445,-2.904363,0.684668,-4.762403,6.675000
0.668463,-2.934260,0.601479,-4.804834,6.681250
0.671967,-2.964426,0.520389,-4.848450,6.687500
0.674972,-2.994868,0.441586,-4.893155,6.693750
0.677492,-3.025592,0.365239,-4.938895,6.700000
0.679543,-3.056606,0.291498,-4.985644,6.706250
0.681142,-3.087915,0.220503,-5.033408,6.712500
0.682306,-3.119526,0.152384,-5.082215,6.718750
0.683053,-3.151445,0.087263,-5.132111,6.725000
0.683403,-3.183679,0.025261,-5.183156,6.731250
0.683375,-3.216237,-0.033504,-5.235425,6.737500
0.682991,-3.249125,-0.088915,-5.289000,6.743750
0.682271,-3.282352,-0.140850,-5.343972,6.750000
0.681238,-3.315928,-0.189187,-5.400438,6.756250
0.679914,-3.349861,-0.233796,-5.458501,6.762500
0.678323,-3.384163,-0.274545,-5.518266,6.768750
0.676491,-3.418843,-0.311294,-5.579848,6.775000
0.674441,-3.453915,-0.343896,-5.643362,6.781250
0.672201,-3.489389,-0.372200,-5.708932,6.787500
0.669798,-3.525281,-0.396045,-5.776689,6.793750
0.667260,-3.561603,-0.415263,-5.846768,6.800000
0.664617,-3.598371,-0.429679,-5.919319,6.806250
0.661899,-3.635600,-0.439107,-5.994500,6.812500
0.659139,-3.673308,-0.443354,-6.072483,6.818750
0.656369,-3.711512,-0.442218,-6.153458,6.825000
0.653623,-3.750233,-0.435484,-6.237634,6.831250
0.650937,-3.789490,-0.422928,-6.325242,6.837500
0.648349,-3.829306,-0.404312,-6.416541,6.843750
0.645896,-3.869705,-0.379384,-6.511821,6.850000
0.643620,-3.910713,-0.347874,-6.611410,6.856250
0.641562,-3.952357,-0.309497,-6.715677,6.862500
0.639766,-3.994669,-0.263944,-6.825041,6.868750
0.638279,-4.037682,-0.210881,-6.939980,6.875000
0.637147,-4.081432,-0.149945,-7.061034,6.881250
0.636422,-4.125959,-0.080741,-7.188823,6.887500
0.636156,-4.171307,-0.002833,-7.324053,6.893750
0.636405,-4.217527,0.084258,-7.467528,6.900000
0.637229,-4.264671,0.181063,-7.620169,6.906250
0.638690,-4.312800,0.288171,-7.783024,6.912500
0.640854,-4.361982,0.406231,-7.957285,6.918750
0.643792,-4.412293,0.535961,-8.144302,6.925000
0.647580,-4.463816,0.678143,-8.345597,6.931250
0.652297,-4.516646,0.833613,-8.562858,6.937500
0.658029,-4.570888,1.003242,-8.797935,6.943750
0.664868,-4.626661,1.187879,-9.052785,6.950000
0.672911,-4.684094,1.388256,-9.329381,6.956250
0.682255,-4.743327,1.604822,-9.629510,6.962500
0.693004,-4.804514,1.837450,-9.954427,6.968750
0.705255,-4.867810,2.084956,-10.304255,6.975000
0.719091,-4.933365,2.344350,-10.677011,6.981250
0.734572,-5.001309,2.609729,-11.067148,6.987500
0.751704,-5.071719,2.870834,-11.463598,6.993750
0.770415,-5.144579,3.111550,-11.847683,7.000000
0.790510,-5.219732,3.309232,-12.192037,7.006250
0.811634,-5.296826,3.436358,-12.462581,7.012500
0.833260,-5.375289,3.465935,-12.625503,7.018750
0.854715,-5.454371,3.379910,-12.658305,7.025000
0.875262,-5.533241,3.176274,-12.559144,7.031250
0.894203,-5.611125,2.869763,-12.347647,7.037500
0.910972,-5.687420,2.485612,-12.056447,7.043750
0.925169,-5.761737,2.050985,-11.719788,7.050000
0.936553,-5.833882,1.588918,-11.365627,7.056250
0.945008,-5.903811,1.116116,-11.012970,7.062500
0.950505,-5.971570,0.643393,-10.672702,7.068750
0.953064,-6.037256,0.177131,-10.349703,7.075000
0.952740,-6.100980,-0.279223,-10.044929,7.081250
0.949598,-6.162853,-0.723994,-9.757002,7.087500
0.943715,-6.222972,-1.156491,-9.483276,7.093750
0.935168,-6.281417,-1.576504,-9.220503,7.100000
0.924035,-6.338244,-1.984013,-8.965234,7.106250
0.910394,-6.393490,-2.379026,-8.714044,7.112500
0.894323,-6.447171,-2.761495,-8.463663,7.118750
0.875902,-6.499282,-3.131297,-8.211047,7.125000
0.855209,-6.549799,-3.488226,-7.953420,7.131250
0.832326,-6.598684,-3.832020,-7.688292,7.137500
0.807337,-6.645882,-4.162387,-7.413475,7.143750
0.780325,-6.691328,-4.479042,-7.127089,7.150000
0.751378,-6.734943,-4.781746,-6.827563,7.156250
0.720583,-6.776642,-5.070339,-6.513632,7.162500
0.688028,-6.816332,-5.344777,-6.184331,7.168750
0.653802,-6.853913,-5.605165,-5.838983,7.175000
0.617992,-6.889285,-5.851777,-5.477176,7.181250
0.580683,-6.922343,-6.085081,-5.098743,7.187500
0.541955,-6.952984,-6.305758,-4.703726,7.193750
0.501885,-6.981106,-6.514704,-4.292337,7.200000
0.460543,-7.006605,-6.713041,-3.864920,7.206250
0.417992,-7.029385,-6.902116,-3.421899,7.212500
0.374283,-7.049347,-7.083495,-2.963731,7.218750
0.329460,-7.066401,-7.258956,-2.490857,7.225000
0.283554,-7.080453,-7.430475,-2.003655,7.231250
0.236583,-7.091417,-7.600210,-1.502408,7.237500
0.188551,-7.099205,-7.770471,-0.987281,7.243750
0.139446,-7.103729,-7.943682,-0.458329,7.250000
0.089243,-7.104905,-8.122312,0.084448,7.256250
0.037901,-7.102645,-8.308761,0.640982,7.262500
-0.014637,-7.096865,-8.505177,1.210885,7.268750
-0.068438,-7.087483,-8.713139,1.793020,7.275000
-0.123577,-7.074432,-8.933143,2.384776,7.281250
-0.180125,-7.057664,-9.163810,2.980941,7.287500
-0.238138,-7.037180,-9.400719,3.572065,7.293750
-0.297629,-7.013056,-9.634930,4.142394,7.300000
-0.358538,-6.985493,-9.851529,4.667918,7.306250
-0.420692,-6.954868,-10.029212,5.115929,7.312500
-0.483769,-6.921785,-10.142454,5.448354,7.318750
-0.547288,-6.887078,-10.167493,5.630520,7.325000
-0.610649,-6.851758,-10.090737,5.643309,7.331250
-0.673214,-6.816881,-9.914819,5.491809,7.337500
-0.734414,-6.783396,-9.657709,5.203897,7.343750
-0.793821,-6.752033,-9.345512,4.819698,7.350000
-0.851172,-6.723266,-9.004138,4.379385,7.356250
-0.906355,-6.697339,-8.654113,3.915507,7.362500
-0.959360,-6.674324,-8.309211,3.450828,7.368750
-1.010248,-6.654176,-7.977374,2.999527,7.375000
-1.059112,-6.636785,-7.662354,2.569499,7.381250
-1.106064,-6.622005,-7.365240,2.164524,7.387500
-1.151214,-6.609673,-7.085572,1.785885,7.393750
-1.194668,-6.599626,-6.822086,1.433456,7.400000
-1.236521,-6.591702,-6.573166,1.106375,7.406250
-1.276859,-6.585746,-6.337106,0.803447,7.412500
-1.315758,-6.581612,-6.112251,0.523366,7.418750
-1.353282,-6.579159,-5.897073,0.264840,7.425000
-1.389489,-6.578259,-5.690197,0.026647,7.431250
-1.424425,-6.578786,-5.490413,-0.192343,7.437500
-1.458131,-6.580625,-5.296669,-0.393157,7.443750
-1.490644,-6.583665,-5.108060,-0.576736,7.450000
-1.521991,-6.587800,-4.923817,-0.743935,7.456250
-1.552199,-6.592931,-4.743293,-0.895542,7.462500
-1.581289,-6.598964,-4.565944,-1.032288,7.468750
-1.609279,-6.605806,-4.391323,-1.154856,7.475000
-1.636185,-6.613371,-4.219064,-1.263893,7.481250
-1.662022,-6.621577,-4.048872,-1.360016,7.487500
-1.686800,-6.630346,-3.880512,-1.443820,7.493750
-1.710532,-6.639601,-3.713801,-1.515881,7.500000
-1.733226,-6.649271,-3.548601,-1.576762,7.506250
-1.754892,-6.659288,-3.384807,-1.627013,7.512500
-1.775539,-6.669587,-3.222348,-1.667175,7.518750
-1.795174,-6.680108,-3.061172,-1.697783,7.525000
-1.813806,-6.690791,-2.901249,-1.719361,7.531250
-1.831442,-6.701582,-2.742562,-1.732428,7.537500
-1.848091,-6.712430,-2.585104,-1.737494,7.543750
-1.863759,-6.723285,-2.428874,-1.735062,7.550000
-1.878454,-6.734103,-2.273874,-1.725627,7.556250
-1.892185,-6.744842,-2.120110,-1.709677,7.562500
-1.904958,-6.755462,-1.967583,-1.687689,7.568750
-1.916782,-6.765926,-1.816293,-1.660132,7.575000
-1.927664,-6.776203,-1.666235,-1.627465,7.581250
-1.937612,-6.786260,-1.517400,-1.590139,7.587500
-1.946634,-6.796071,-1.369770,-1.548595,7.593750
-1.954737,-6.805610,-1.223323,-1.503262,7.600000
-1.961928,-6.814854,-1.078027,-1.454563,7.606250
-1.968215,-6.823785,-0.933843,-1.402910,7.612500
-1.973603,-6.832385,-0.790727,-1.348706,7.618750
-1.978101,-6.840640,-0.648624,-1.292347,7.625000
-1.981713,-6.848536,-0.507473,-1.234221,7.631250
-1.984446,-6.856065,-0.367207,-1.174709,7.637500
-1.986305,-6.863218,-0.227751,-1.114184,7.643750
-1.987295,-6.869991,-0.089024,-1.053016,7.650000
-1.987419,-6.876380,0.049063,-0.991568,7.656250
-1.986682,-6.882385,0.186600,-0.930202,7.662500
-1.985088,-6.888008,0.323687,-0.869274,7.668750
-1.982637,-6.893253,0.460426,-0.809140,7.675000
-1.979333,-6.898125,0.596924,-0.750155,7.681250
-1.975176,-6.902633,0.733293,-0.692673,7.687500
-1.970167,-6.906787,0.869648,-0.637050,7.693750
-1.964305,-6.910601,1.006109,-0.583642,7.700000
-1.957590,-6.914088,1.142798,-0.532811,7.706250
-1.950019,-6.917267,1.279843,-0.484921,7.712500
-1.941591,-6.920157,1.417375,-0.440342,7.718750
-1.932301,-6.922779,1.555529,-0.399448,7.725000
-1.922145,-6.925158,1.694445,-0.362624,7.731250
-1.911118,-6.927321,1.834268,-0.330261,7.737500
-1.899214,-6.929297,1.975152,-0.302759,7.743750
-1.886426,-6.931117,2.117256,-0.280530,7.750000
-1.872746,-6.932815,2.260748,-0.263997,7.756250
-1.858164,-6.934429,2.405807,-0.253599,7.762500
-1.842670,-6.935999,2.552625,-0.249787,7.768750
-1.826252,-6.937566,2.701408,-0.253031,7.775000
-1.808897,-6.939177,2.852378,-0.263818,7.781250
-1.790592,-6.940881,3.005780,-0.282657,7.787500
-1.771320,-6.942728,3.161881,-0.310078,7.793750
-1.751062,-6.944776,3.320974,-0.346638,7.800000
-1.729800,-6.947082,3.483385,-0.392920,7.806250
-1.707512,-6.949709,3.649476,-0.449536,7.812500
-1.684174,-6.952724,3.819648,-0.517130,7.818750
-1.659757,-6.956197,3.994346,-0.596377,7.825000
-1.634234,-6.960204,4.174065,-0.687985,7.831250
-1.607570,-6.964824,4.359348,-0.792691,7.837500
-1.579729,-6.970142,4.550791,-0.911252,7.843750
-1.550671,-6.976245,4.749035,-1.044435,7.850000
-1.520351,-6.983229,4.954761,-1.192988,7.856250
-1.488719,-6.991191,5.168661,-1.357605,7.862500
-1.455724,-7.000234,5.391410,-1.538854,7.868750
-1.421307,-7.010462,5.623597,-1.737081,7.875000
-1.385408,-7.021983,5.865629,-1.952249,7.881250
-1.347966,-7.034899,6.117579,-2.183707,7.887500
-1.308919,-7.049310,6.378967,-2.429856,7.893750
-1.268212,-7.065297,6.648449,-2.687697,7.900000
-1.225802,-7.082920,6.923419,-2.952245,7.906250
-1.181667,-7.102199,7.199555,-3.215878,7.912500
-1.135818,-7.123095,7.470407,-3.467756,7.918750
-1.088315,-7.145492,7.727229,-3.693623,7.925000
-1.039279,-7.169175,7.959373,-3.876420,7.931250
-0.988899,-7.193819,8.155498,-3.998103,7.937500
-0.937432,-7.218990,8.305601,-4.042659,7.943750
-0.885188,-7.244169,8.403325,-3.999526,7.950000
-0.832502,-7.268795,8.447579,-3.866032,7.956250
-0.779696,-7.292317,8.442657,-3.647642,7.962500
-0.727054,-7.314238,8.396820,-3.355985,7.968750
-0.674800,-7.334145,8.320104,-3.005716,7.975000
-0.623097,-7.351718,8.222302,-2.611584,7.981250
-0.572048,-7.366725,8.111670,-2.186529,7.987500
-0.521714,-7.379007,7.994415,-1.740877,7.993750
-0.472123,-7.388460,7.874725,-1.282336,8.000000
-0.423280,-7.395021,7.755077,-0.816392,8.006250
-0.375182,-7.398657,7.636619,-0.346828,8.012500
-0.327819,-7.399354,7.519525,0.123782,8.018750
-0.281186,-7.397111,7.403294,0.593676,8.025000
-0.235279,-7.391937,7.286959,1.061602,8.031250
-0.190102,-7.383847,7.169260,1.526609,8.037500
-0.145669,-7.372862,7.048752,1.987901,8.043750
-0.102001,-7.359008,6.923896,2.444751,8.050000
-0.059132,-7.342314,6.793113,2.896451,8.056250
-0.017103,-7.322814,6.654837,3.342293,8.062500
0.024034,-7.300549,6.507548,3.781565,8.068750
0.064219,-7.275560,6.349802,4.213567,8.075000
0.103382,-7.247896,6.180254,4.637637,8.081250
0.141445,-7.217607,5.997679,5.053185,8.087500
0.178324,-7.184750,5.800989,5.459724,8.093750
0.213926,-7.149380,5.589239,5.856917,8.100000
0.248156,-7.111558,5.361635,6.244612,8.106250
0.280912,-7.071342,5.117537,6.622879,8.112500
0.312090,-7.028791,4.856453,6.992052,8.118750
0.341582,-6.983959,4.578027,7.352754,8.125000
0.369279,-6.936897,4.282031,7.705926,8.131250
0.395071,-6.887648,3.968342,8.052849,8.137500
0.418846,-6.836246,3.636932,8.395147,8.143750
0.440495,-6.782714,3.287848,8.734790,8.150000
0.459908,-6.727062,2.921215,9.074069,8.156250
0.476974,-6.669284,2.537251,9.415546,8.162500
0.491588,-6.609358,2.136321,9.761946,8.168750
0.503644,-6.547244,1.719059,10.115987,8.175000
0.513044,-6.482887,1.286580,10.480056,8.181250
0.519699,-6.416219,0.840854,10.855705,8.187500
0.523534,-6.347166,0.385305,11.242824,8.193750
0.524506,-6.275665,-0.074289,11.638408,8.200000
0.522617,-6.201684,-0.528581,12.034855,8.206250
0.517940,-6.125257,-0.963288,12.418001,8.212500
0.510658,-6.046532,-1.358263,12.765641,8.218750
0.501097,-5.965822,-1.688163,13.048075,8.225000
0.489748,-5.883636,-1.926130,13.232644,8.231250
0.477258,-5.800675,-2.050737,13.292679,8.237500
0.464369,-5.717761,-2.053587,13.217489,8.243750
0.451826,-5.635719,-1.942844,13.017071,8.250000
0.440276,-5.555254,-1.740040,12.718015,8.256250
0.430210,-5.476879,-1.472548,12.353711,8.262500
0.421949,-5.400903,-1.166433,11.955187,8.268750
0.415666,-5.327461,-0.842525,11.546242,8.275000
0.411423,-5.256564,-0.515583,11.142642,8.281250
0.409207,-5.188147,-0.195174,10.753490,8.287500
0.408958,-5.122105,0.112954,10.383164,8.293750
0.410587,-5.058315,0.405611,10.033021,8.300000
0.413992,-4.996651,0.681222,9.702649,8.306250
0.419065,-4.936994,0.939178,9.390693,8.312500
0.425695,-4.879233,1.179430,9.095375,8.318750
0.433772,-4.823271,1.402226,8.814799,8.325000
0.443188,-4.769021,1.607972,8.547119,8.331250
0.453837,-4.716409,1.797135,8.290634,8.337500
0.465618,-4.665368,1.970207,8.043827,8.343750
0.478432,-4.615843,2.127677,7.805379,8.350000
0.492183,-4.567786,2.270023,7.574164,8.356250
0.506777,-4.521153,2.397709,7.349244,8.362500
0.522124,-4.475909,2.511190,7.129851,8.368750
0.538138,-4.432020,2.610913,6.915366,8.375000
0.554733,-4.389458,2.697322,6.705312,8.381250
0.571828,-4.348195,2.770858,6.499326,8.387500
0.589343,-4.308208,2.831968,6.297150,8.393750
0.607202,-4.269473,2.881101,6.098615,8.400000
0.625333,-4.231968,2.918710,5.903624,8.406250
0.643663,-4.195671,2.945254,5.712141,8.412500
0.662126,-4.160559,2.961196,5.524178,8.418750
0.680657,-4.126611,2.967000,5.339786,8.425000
0.699194,-4.093804,2.963134,5.159042,8.431250
0.717677,-4.062115,2.950063,4.982045,8.437500
0.736051,-4.031520,2.928251,4.808902,8.443750
0.754263,-4.001996,2.898155,4.639727,8.450000
0.772262,-3.973515,2.860226,4.474631,8.456250
0.790000,-3.946054,2.814906,4.313720,8.462500
0.807434,-3.919585,2.762626,4.157090,8.468750
0.824520,-3.894081,2.703804,4.004820,8.475000
0.841218,-3.869515,2.638845,3.856975,8.481250
0.857493,-3.845860,2.568138,3.713601,8.487500
0.873309,-3.823086,2.492057,3.574723,8.493750
0.888633,-3.801166,2.410958,3.440344,8.500000
0.903436,-3.780072,2.325181,3.310445,8.506250
0.917689,-3.759776,2.235049,3.184987,8.512500
0.931366,-3.740251,2.140867,3.063906,8.518750
0.944442,-3.721469,2.042922,2.947118,8.525000
0.956895,-3.703403,1.941484,2.834515,8.531250
0.968704,-3.686029,1.836808,2.725971,8.537500
0.979849,-3.669320,1.729132,2.621339,8.543750
0.990312,-3.653254,1.618677,2.520452,8.550000
1.000077,-3.637807,1.505649,2.423126,8.556250
1.009128,-3.622958,1.390240,2.329161,8.562500
1.017451,-3.608686,1.272630,2.238338,8.568750
1.025032,-3.594973,1.152980,2.150425,8.575000
1.031859,-3.581800,1.031445,2.065176,8.581250
1.037921,-3.569153,0.908162,1.982332,8.587500
1.043207,-3.557017,0.783261,1.901621,8.593750
1.047709,-3.545379,0.656856,1.822761,8.600000
1.051415,-3.534229,0.529056,1.745459,8.606250
1.054319,-3.523558,0.399955,1.669412,8.612500
1.056412,-3.513359,0.269640,1.594309,8.618750
1.057687,-3.503628,0.138190,1.519833,8.625000
1.058137,-3.494361,0.005672,1.445655,8.631250
1.057756,-3.485557,-0.127851,1.371444,8.637500
1.056537,-3.477219,-0.262327,1.296861,8.643750
1.054475,-3.469348,-0.397709,1.221561,8.650000
1.051564,-3.461951,-0.533957,1.145194,8.656250
1.047799,-3.455036,-0.671037,1.067408,8.662500
1.043174,-3.448612,-0.808920,0.987844,8.668750
1.037686,-3.442693,-0.947581,0.906142,8.675000
1.031328,-3.437291,-1.087000,0.821940,8.681250
1.024097,-3.432424,-1.227157,0.734872,8.687500
1.015987,-3.428112,-1.368038,0.644573,8.693750
1.006995,-3.424375,-1.509624,0.550675,8.700000
0.997115,-3.421237,-1.651900,0.452815,8.706250
0.986345,-3.418723,-1.794846,0.350629,8.712500
0.974678,-3.416863,-1.938440,0.243757,8.718750
0.962113,-3.415687,-2.082651,0.131845,8.725000
0.948644,-3.415227,-2.227443,0.014545,8.731250
0.934269,-3.415517,-2.372770,-0.108483,8.737500
0.918983,-3.416595,-2.518573,-0.237565,8.743750
0.902786,-3.418500,-2.664777,-0.373015,8.750000
0.885673,-3.421272,-2.811290,-0.515129,8.756250
0.867644,-3.424953,-2.958000,-0.664183,8.762500
0.848698,-3.429589,-3.104770,-0.820428,8.768750
0.828835,-3.435224,-3.251435,-0.984087,8.775000
0.808056,-3.441906,-3.397801,-1.155350,8.781250
0.786363,-3.449682,-3.543639,-1.334369,8.787500
0.763762,-3.458602,-3.688681,-1.521255,8.793750
0.740257,-3.468715,-3.832619,-1.716070,8.800000
0.715857,-3.480069,-3.975102,-1.918823,8.806250
0.690572,-3.492716,-4.115729,-2.129465,8.812500
0.664415,-3.506704,-4.254050,-2.347886,8.818750
0.637402,-3.522081,-4.389561,-2.573905,8.825000
0.609553,-3.538893,-4.521708,-2.807272,8.831250
0.580889,-3.557186,-4.649876,-3.047658,8.837500
0.551439,-3.577003,-4.773398,-3.294658,8.843750
0.521233,-3.598382,-4.891551,-3.547784,8.850000
0.490307,-3.621362,-5.003558,-3.806465,8.856250
0.458703,-3.645973,-5.108590,-4.070050,8.862500
0.426466,-3.672246,-5.205773,-4.337806,8.868750
0.393649,-3.700203,-5.294187,-4.608919,8.875000
0.360309,-3.729862,-5.372878,-4.882506,8.881250
0.326511,-3.761237,-5.440863,-5.157612,8.887500
0.292323,-3.794334,-5.497139,-5.433224,8.893750
0.257823,-3.829151,-5.540692,-5.708277,8.900000
0.223093,-3.865684,-5.570513,-5.981670,8.906250
0.188222,-3.903917,-5.585606,-6.252276,8.912500
0.153305,-3.943829,-5.585006,-6.518958,8.918750
0.118444,-3.985393,-5.567793,-6.780592,8.925000
0.083744,-4.028574,-5.533108,-7.036082,8.931250
0.049318,-4.073329,-5.480173,-7.284386,8.937500
0.015282,-4.119611,-5.408303,-7.524539,8.943750
-0.018245,-4.167367,-5.316925,-7.755680,8.950000
-0.051138,-4.216537,-5.205595,-7.977078,8.956250
-0.083273,-4.267059,-5.074007,-8.188158,8.962500
-0.114521,-4.318867,-4.922004,-8.388530,8.968750
-0.144755,-4.371893,-4.749583,-8.578009,8.975000
-0.173848,-4.426069,-4.556897,-8.756645,8.981250
-0.201675,-4.481329,-4.344248,-8.924736,8.987500
-0.228111,-4.537608,-4.112074,-9.082846,8.993750
-0.253036,-4.594845,-3.860933,-9.231819,9.000000
-0.276334,-4.652989,-3.591474,-9.372783,9.006250
-0.297893,-4.711991,-3.304405,-9.507160,9.012500
-0.317604,-4.771818,-3.000456,-9.636665,9.018750
-0.335365,-4.832444,-2.680331,-9.763313,9.025000
-0.351076,-4.893858,-2.344659,-9.889422,9.031250
-0.364642,-4.956066,-1.993942,-10.017623,9.037500
-0.375969,-5.019089,-1.628491,-10.150880,9.043750
-0.384967,-5.082969,-1.248366,-10.292521,9.050000
-0.391543,-5.147771,-0.853304,-10.446279,9.056250
-0.395601,-5.213582,-0.442645,-10.616364,9.062500
-0.397041,-5.280519,-0.015253,-10.807545,9.068750
-0.395753,-5.348731,0.430575,-11.025268,9.075000
-0.391616,-5.418403,0.897196,-11.275790,9.081250
-0.384489,-5.489762,1.387695,-11.566319,9.087500
-0.374212,-5.563083,1.905913,-11.905124,9.093750
-0.360598,-5.638696,2.456344,-12.301499,9.100000
-0.343431,-5.716992,3.043721,-12.765349,9.106250
-0.322466,-5.798423,3.671896,-13.305884,9.112500
-0.297445,-5.883487,4.341269,-13.928357,9.118750
-0.268131,-5.972688,5.043379,-14.626970,9.125000
-0.234389,-6.066424,5.751048,-15.371551,9.131250
-0.196352,-6.164779,6.404597,-16.088466,9.137500
-0.154650,-6.267206,6.904316,-16.649287,9.143750
-0.110615,-6.372246,7.134415,-16.901733,9.150000
-0.066179,-6.477641,7.029537,-16.758902,9.156250
-0.023374,-6.581000,6.626495,-16.269292,9.162500
0.016258,-6.680582,6.034097,-15.576039,9.168750
0.051889,-6.775577,5.361812,-14.820915,9.175000
0.083267,-6.865907,4.681698,-14.094168,9.181250
0.110470,-6.951902,4.029469,-13.437252,9.187500
0.133721,-7.034044,3.418126,-12.861895,9.193750
0.153286,-7.112840,2.849302,-12.365499,9.200000
0.169420,-7.188760,2.319849,-11.939881,9.206250
0.182356,-7.262216,1.825111,-11.575452,9.212500
0.192296,-7.333561,1.360374,-11.262978,9.218750
0.199414,-7.403094,0.921451,-10.994198,9.225000
0.203861,-7.471065,0.504849,-10.761937,9.231250
0.205766,-7.537682,0.107778,-10.560032,9.237500
0.205244,-7.603117,-0.271916,-10.383187,9.243750
0.202399,-7.667514,-0.635830,-10.226835,9.250000
0.197327,-7.730987,-0.985090,-10.087009,9.256250
0.190115,-7.793629,-1.320425,-9.960236,9.262500
0.180850,-7.855511,-1.642239,-9.843460,9.268750
0.169615,-7.916687,-1.950674,-9.733981,9.275000
0.156494,-7.977196,-2.245661,-9.629406,9.281250
0.141572,-8.037061,-2.526974,-9.527623,9.287500
0.124936,-8.096293,-2.794275,-9.426775,9.293750
0.106674,-8.154894,-3.047155,-9.325248,9.300000
0.086878,-8.212854,-3.285174,-9.221657,9.306250
0.065641,-8.270158,-3.507891,-9.114844,9.312500
0.043062,-8.326781,-3.714895,-9.003867,9.318750
0.019239,-8.382696,-3.905831,-8.887997,9.325000
-0.005727,-8.437870,-4.080418,-8.766703,9.331250
-0.031732,-8.492268,-4.238465,-8.639652,9.337500
-0.058673,-8.545853,-4.379878,-8.506685,9.343750
-0.086446,-8.598589,-4.504669,-8.367813,9.350000
-0.114947,-8.650439,-4.612956,-8.223192,9.356250
-0.144074,-8.701367,-4.704960,-8.073111,9.362500
-0.173726,-8.751342,-4.780996,-7.917969,9.368750
-0.203804,-8.800333,-4.841471,-7.758257,9.375000
-0.234213,-8.848312,-4.886868,-7.594540,9.381250
-0.264860,-8.895257,-4.917736,-7.427435,9.387500
-0.295656,-8.941149,-4.934683,-7.257599,9.393750
-0.326516,-8.985973,-4.938356,-7.085708,9.400000
-0.357359,-9.029718,-4.929435,-6.912446,9.406250
-0.388109,-9.072377,-4.908624,-6.738491,9.412500
-0.418693,-9.113949,-4.876633,-6.564505,9.418750
-0.449045,-9.154435,-4.834180,-6.391128,9.425000
-0.479100,-9.193840,-4.781973,-6.218967,9.431250
-0.508801,-9.232175,-4.720712,-6.048592,9.437500
-0.538092,-9.269453,-4.651077,-5.880534,9.443750
-0.566923,-9.305688,-4.573729,-5.715280,9.450000
-0.595249,-9.340900,-4.489302,-5.553272,9.456250
-0.623026,-9.375111,-4.398403,-5.394907,9.462500
-0.650216,-9.408345,-4.301610,-5.240533,9.468750
-0.676785,-9.440627,-4.199467,-5.090456,9.475000
-0.702700,-9.471985,-4.092489,-4.944935,9.481250
-0.727932,-9.502449,-3.981157,-4.804188,9.487500
-0.752456,-9.532048,-3.865922,-4.668387,9.493750
-0.776249,-9.560814,-3.747199,-4.537669,9.500000
-0.799289,-9.588780,-3.625374,-4.412129,9.506250
-0.821560,-9.615977,-3.500804,-4.291828,9.512500
-0.843044,-9.642438,-3.373813,-4.176792,9.518750
-0.863728,-9.668198,-3.244698,-4.067017,9.525000
-0.883599,-9.693287,-3.113729,-3.962468,9.531250
-0.902647,-9.717739,-2.981150,-3.863082,9.537500
-0.920861,-9.741586,-2.847180,-3.768774,9.543750
-0.938234,-9.764859,-2.712012,-3.679431,9.550000
-0.954759,-9.787589,-2.575820,-3.594923,9.556250
-0.970430,-9.809805,-2.438756,-3.515099,9.562500
-0.985242,-9.831537,-2.300951,-3.439792,9.568750
-0.999190,-9.852812,-2.162520,-3.368819,9.575000
-1.012272,-9.873656,-2.023557,-3.301982,9.581250
-1.024484,-9.894095,-1.884144,-3.239074,9.587500
-1.035823,-9.914152,-1.744345,-3.179875,9.593750
-1.046287,-9.933851,-1.604213,-3.124160,9.600000
