theta1,theta2,omega1,omega2,t
-0.784668,-18.566858,2.852459,8.717848,19.112500
-0.744363,-18.461303,3.586516,8.167951,19.125000
-0.695257,-18.362774,4.260142,7.590617,19.137500
-0.638119,-18.271721,4.871456,6.969522,19.150000
-0.573735,-18.188764,5.419448,6.293908,19.162500
-0.502894,-18.114625,5.905095,5.558236,19.175000
-0.426353,-18.050064,6.332198,4.761481,19.187500
-0.344804,-17.995833,6.707834,3.906035,19.200000
-0.258828,-17.952639,7.042439,2.996293,19.212500
-0.168858,-17.921131,7.349582,2.037073,19.225000
-0.075136,-17.901902,7.645482,1.032173,19.237500
0.022308,-17.895509,7.948194,-0.016440,19.250000
0.123674,-17.902492,8.275917,-1.107723,19.262500
0.229371,-17.923361,8.642748,-2.236384,19.275000
0.339908,-17.958463,9.047798,-3.377727,19.287500
0.455571,-18.007549,9.451207,-4.453913,19.300000
0.575728,-18.068821,9.741539,-5.289273,19.312500
0.697929,-18.137728,9.752608,-5.638547,19.325000
0.818001,-18.207235,9.403715,-5.391211,19.337500
0.931957,-18.270710,8.802609,-4.717486,19.350000
1.037751,-18.324538,8.122685,-3.886955,19.362500
1.135154,-18.367973,7.470871,-3.073577,19.375000
1.224795,-18.401743,6.883031,-2.345931,19.387500
1.307502,-18.427043,6.360256,-1.718666,19.400000
1.384030,-18.445107,5.892407,-1.186819,19.412500
1.454992,-18.457069,5.467793,-0.740432,19.425000
1.520862,-18.463932,5.076246,-0.369541,19.437500
1.582002,-18.466586,4.709725,-0.065491,19.450000
1.638684,-18.465818,4.362142,0.178997,19.462500
1.691115,-18.462333,4.029003,0.370090,19.475000
1.739455,-18.456766,3.707037,0.513133,19.487500
1.783828,-18.449685,3.393897,0.612888,19.500000
1.824332,-18.441606,3.087905,0.673710,19.512500
1.861050,-18.432988,2.787856,0.699655,19.525000
1.894050,-18.424243,2.492868,0.694555,19.537500
1.923390,-18.415738,2.202262,0.662058,19.550000
1.949122,-18.407792,1.915480,0.605656,19.562500
1.971291,-18.400682,1.632017,0.528704,19.575000
1.989935,-18.394646,1.351384,0.434427,19.587500
2.005085,-18.389881,1.073080,0.325939,19.600000
2.016769,-18.386544,0.796576,0.206257,19.612500
2.025005,-18.384759,0.521320,0.078316,19.625000
2.029805,-18.384609,0.246733,-0.055006,19.637500
2.031174,-18.386144,-0.027775,-0.190869,19.650000
2.029108,-18.389379,-0.302793,-0.326445,19.662500
2.023599,-18.394292,-0.578893,-0.458890,19.675000
2.014629,-18.400827,-0.856615,-0.585326,19.687500
2.002175,-18.408888,-1.136453,-0.702810,19.700000
1.986207,-18.418347,-1.418841,-0.808319,19.712500
1.966692,-18.429033,-1.704157,-0.898731,19.725000
1.943590,-18.440739,-1.992719,-0.970811,19.737500
1.916859,-18.453213,-2.284804,-1.021206,19.750000
1.886454,-18.466164,-2.580674,-1.046438,19.762500
1.852325,-18.479254,-2.880627,-1.042899,19.775000
1.814420,-18.492101,-3.185060,-1.006855,19.787500
1.772678,-18.504274,-3.494564,-0.934427,19.800000
1.727031,-18.515294,-3.810048,-0.821563,19.812500
1.677396,-18.524627,-4.132903,-0.663984,19.825000
1.623669,-18.531688,-4.465203,-0.457080,19.837500
1.565714,-18.535827,-4.809968,-0.195736,19.850000
1.503350,-18.536330,-5.171491,0.125919,19.862500
1.436333,-18.532399,-5.555728,0.514862,19.875000
1.364329,-18.523143,-5.970748,0.979576,19.887500
1.286892,-18.507552,-6.427105,1.530303,19.900000
1.203426,-18.484479,-6.937730,2.178507,19.912500
1.113166,-18.452642,-7.516022,2.933607,19.925000
1.015212,-18.410703,-8.168575,3.791794,19.937500
0.908718,-18.357598,-8.874552,4.705734,19.950000
0.793480,-18.293425,-9.544630,5.525805,19.962500
0.671017,-18.221038,-9.995627,5.966380,19.975000
0.545245,-18.146993,-10.060213,5.768888,19.987500
